date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2021-09-17,516600,591570.0,733866.0,50.4,820537.2,recession,185080.0,50.4,80976.0,144398.80000000002,2520,232635.2,12040,0,83944.0,724430.0,Freelance,324332.39999999997,Utilities,Negative,4676.0,High,0.0,0
2021-10-17,328160,1461504.8,654189.2,28.0,1004309.6000000001,normal,181440.0,156.8,198962.40000000002,125440.0,1960,455182.0,23800,0,92360.8,512713.6,Salary,633847.2,Dining Out,Positive,27300.0,Low,807315.6,0
2021-11-16,367920,1385045.2,1067138.8,75.60000000000001,775502.0,normal,174160.0,128.8,94337.6,166614.0,1120,302075.19999999995,8120,0,127892.8,517241.2,Salary,318897.60000000003,Investments,Neutral,17780.0,Low,317906.4,0
2021-12-16,380240,832535.2000000001,1183198.8,47.6,917540.3999999999,recession,196000.0,120.39999999999999,187409.6,19359.2,560,181104.0,20720,0,222639.19999999998,749406.0,Salary,367878.0,Healthcare,Neutral,25284.0,Low,0.0,0
2022-01-15,495040,501102.0,1207332.0,28.0,1061457.6,normal,165480.0,137.2,228130.0,148657.59999999998,1680,214723.6,16520,0,155321.6,654584.0,Freelance,166241.6,Entertainment,Positive,21196.0,Low,0.0,0
2022-02-14,536480,1462795.6,822071.6,33.6,624290.8,inflation,180600.0,53.2,147674.8,99064.0,1680,179292.40000000002,13720,0,118930.0,624856.4,Salary,131782.0,Entertainment,Positive,9604.0,High,640724.0,280
2022-03-16,292600,1595879.5999999999,1071095.2,22.400000000000002,779069.2,normal,186480.0,67.2,192099.6,135562.0,2240,181423.2,5600,0,141422.4,389104.80000000005,Salary,247886.8,Rent,Neutral,24136.0,Medium,524784.4,0
2022-04-15,444920,701075.2000000001,1111042.8,39.2,751147.6,inflation,190120.0,98.0,174361.6,142024.4,2520,246439.19999999998,15400,0,180759.6,760370.8,Salary,354300.8,Entertainment,Positive,19236.0,Medium,0.0,0
2022-05-15,430640,990060.3999999999,896940.8,109.2,657851.6,recession,187320.0,120.39999999999999,177814.0,128405.2,1120,521203.2,12880,0,179914.0,547822.8,Freelance,366251.2,Utilities,Positive,2408.0,Low,93119.59999999999,0
2022-06-14,357000,1105664.0,944784.4,50.4,840719.6000000001,normal,198520.0,75.60000000000001,175758.80000000002,54972.4,1120,205424.8,8120,0,186569.6,359377.2,Mixed,390698.0,Transportation,Negative,6104.0,High,160879.6,0
2022-07-14,542640,955077.2,491461.60000000003,36.4,946775.2000000001,recession,218400.0,28.0,59348.8,138625.19999999998,840,174129.19999999998,10360,0,171679.19999999998,337842.39999999997,Salary,342042.39999999997,Dining Out,Negative,17584.0,Low,463615.6,0
2022-08-13,512960,1255273.5999999999,1209328.4,36.4,688144.7999999999,normal,200200.0,36.4,125742.4,120299.2,1680,266425.6,23520,0,238994.0,615664.0,Salary,382611.60000000003,Utilities,Positive,16912.0,Low,45945.200000000004,0
2022-09-12,502600,1089471.5999999999,960568.0,89.60000000000001,846935.6,normal,192920.0,109.2,58931.6,168515.2,2240,45864.0,17640,0,81970.0,657728.4,Salary,359354.80000000005,Entertainment,Positive,18508.0,Medium,128903.6,0
2022-10-12,539000,1067841.5999999999,969455.2000000001,103.6,801850.0,normal,205240.0,134.4,165040.4,253579.19999999998,280,172964.4,20160,0,239122.8,635303.2000000001,Mixed,346631.60000000003,Groceries,Positive,21336.0,Low,98386.4,0
2022-11-11,435400,650120.8,1201449.2000000002,103.6,814223.2000000001,normal,190960.0,92.4,230059.19999999998,80981.6,1120,0.0,6720,0,96927.6,744220.3999999999,Freelance,224635.6,Groceries,Negative,6748.0,Low,0.0,0
2022-12-11,525560,1177072.4,1433454.4,95.2,915558.0,recession,210840.0,156.8,121615.2,14025.2,840,130818.79999999999,25760,0,203618.80000000002,695777.6,Salary,481933.2,Utilities,Positive,13412.0,High,0.0,0
2023-01-10,487200,1041367.6,1087948.4000000001,16.8,927122.0,inflation,190680.0,36.4,255925.6,150374.0,1120,508295.19999999995,22120,0,149396.8,698182.8,Salary,224991.19999999998,Investments,Negative,18480.0,Medium,0.0,0
2023-02-09,557760,1434067.6,641026.4,61.6,602795.2000000001,inflation,173320.0,154.0,168322.0,71962.8,1120,311231.2,22960,0,174034.0,521242.39999999997,Salary,336476.0,Utilities,Positive,25676.0,Low,793041.2,280
2023-03-11,367920,900130.0,595204.4,84.0,598816.4,normal,202160.0,92.4,127391.6,62423.2,840,369706.4,18480,0,98739.2,589643.6,Salary,378935.19999999995,Utilities,Neutral,5488.0,Low,304925.6,0
2023-04-10,558600,960545.6,947424.7999999999,70.0,689547.6,inflation,204680.0,98.0,133719.6,101743.6,1120,214502.40000000002,25200,0,149329.6,505993.6,Salary,480838.39999999997,Education,Positive,19628.0,Medium,13120.8,0
2023-05-10,385560,1313062.8,595120.3999999999,86.8,472777.2,recession,166600.0,114.8,274727.6,0.0,1680,279473.6,22680,0,96737.2,473398.8,Mixed,247660.0,Investments,Positive,26796.0,Low,717942.4,280
2023-06-09,407400,785769.6000000001,1146104.4,58.8,1106156.8,normal,163800.0,86.8,85192.8,120610.0,1680,541844.8,14280,0,129301.20000000001,551947.2,Salary,276295.6,Rent,Positive,14140.0,Low,0.0,0
2023-07-09,390600,1355250.4000000001,791000.0,44.800000000000004,849550.8,inflation,174160.0,137.2,43246.0,35960.4,1120,193970.0,9800,0,234749.19999999998,521774.4,Salary,277810.39999999997,Transportation,Neutral,6888.0,Low,564250.4,0
2023-08-08,355880,1187345.6,815379.6000000001,58.8,665229.6000000001,normal,203560.0,39.2,154576.8,161716.8,560,414783.6,8400,0,227466.4,563054.8,Freelance,413890.4,Insurance,Neutral,18900.0,High,371966.0,0
2023-09-07,416640,844608.8,999112.8,16.8,792792.0,normal,198240.0,58.8,169831.19999999998,102617.2,560,111143.2,27720,0,150659.6,568551.2,Salary,400061.2,Insurance,Neutral,25508.0,Low,0.0,0
2023-10-07,322840,1123402.0,966660.8,89.60000000000001,587703.2000000001,normal,187320.0,36.4,155220.80000000002,142606.8,560,639223.2000000001,20440,0,139815.19999999998,582190.0,Salary,158914.0,Investments,Neutral,6272.0,Medium,156741.19999999998,0
2023-11-06,529480,781622.8,1344389.2000000002,106.4,683765.6,normal,192640.0,98.0,156612.40000000002,174232.8,1400,237711.6,19880,0,226800.0,420383.6,Salary,468255.19999999995,Entertainment,Positive,27972.0,Low,0.0,0
2019-01-01,363160,1243762.8,895731.2,72.8,1104692.4,inflation,211120.0,72.8,101864.0,0.0,1120,100769.2,15400,0,205511.6,755392.4,Salary,94186.4,Insurance,Positive,23100.0,Medium,348031.60000000003,0
2019-01-31,399560,1217739.5999999999,685389.6000000001,53.2,896459.2,normal,186200.0,98.0,85696.8,126016.8,1680,581946.4,6440,0,96874.40000000001,819294.0,Salary,502784.80000000005,Insurance,Neutral,23212.0,Low,532350.0,0
2019-03-02,554120,1409735.6,1210717.2,75.60000000000001,985068.0,normal,187320.0,103.6,167109.6,41686.4,1400,364602.0,22960,0,176814.4,658277.2,Salary,385084.0,Groceries,Positive,25536.0,High,199018.4,0
2019-04-01,516600,1169795.2,505635.19999999995,112.0,873356.4,normal,206080.0,126.0,90750.8,121542.4,1960,53760.0,18760,0,150662.40000000002,780550.3999999999,Mixed,298748.8,Entertainment,Positive,18284.0,Low,664160.0,0
2019-05-01,522200,1039525.2000000001,757534.4,16.8,750554.0,recession,190120.0,28.0,169643.6,17228.4,280,182700.0,24360,0,172015.2,707814.7999999999,Salary,210492.8,Healthcare,Positive,10556.0,Medium,281990.8,0
2019-05-31,490000,1105202.0,934724.0,50.4,730682.4,recession,198800.0,39.2,55851.6,187656.0,2240,145300.4,18760,0,95267.2,280000.0,Salary,157536.4,Dining Out,Positive,23044.0,Low,170478.0,0
2019-06-30,353080,1432432.4,1083460.0,36.4,554881.6,normal,189840.0,100.8,211503.6,88606.0,2520,215252.8,13440,0,70372.40000000001,419484.80000000005,Freelance,349188.0,Education,Negative,27636.0,Low,348972.39999999997,0
2019-07-30,406280,872113.2000000001,703116.4,84.0,669620.0,normal,165480.0,30.8,261632.0,191326.8,840,296937.2,21560,0,121290.40000000001,386481.2,Salary,419739.6,Dining Out,Positive,18284.0,Low,168996.8,0
2019-08-29,339360,1115002.0,556486.0,33.6,640679.2,normal,186480.0,156.8,143987.2,44517.200000000004,560,343845.6,13440,0,43380.4,360242.39999999997,Freelance,218758.4,Entertainment,Positive,19796.0,Low,558516.0,0
2019-09-28,289800,1255402.4,1111798.8,33.6,468235.6,inflation,185080.0,50.4,53312.0,58570.4,1680,209277.59999999998,19880,0,120906.8,610047.2,Salary,268898.0,Rent,Negative,252.0,Low,143603.6,0
2019-10-28,505400,1298004.4,724407.6,98.0,803152.0,normal,195160.0,47.6,82266.8,91946.4,1400,173297.59999999998,23800,0,110664.40000000001,694134.0,Salary,348756.8,Entertainment,Positive,22092.0,Low,573596.7999999999,0
2019-11-27,284480,1212106.0,840288.4,36.4,1034877.2,normal,180040.0,128.8,142808.4,135685.19999999998,1960,695998.8,22960,0,199329.19999999998,612276.0,Salary,165709.6,Utilities,Negative,23408.0,Low,371817.60000000003,0
2019-12-27,376040,1243510.7999999998,783101.2,50.4,504078.39999999997,recession,211400.0,100.8,172790.80000000002,132888.0,2520,0.0,10920,0,43108.8,778523.2000000001,Salary,268262.4,Investments,Neutral,24164.0,Medium,460409.6,0
2020-01-26,524440,1606446.8,801928.4,50.4,808777.2,normal,206080.0,131.6,162867.59999999998,35999.6,1680,93987.6,20160,0,195372.8,911299.2,Salary,420044.80000000005,Healthcare,Positive,22876.0,High,804518.4,0
2020-02-25,534240,1026141.2,743825.6,61.6,806310.3999999999,normal,198240.0,109.2,105151.20000000001,169901.19999999998,1400,271412.4,6160,0,164421.6,623134.4,Freelance,490985.6,Entertainment,Positive,26880.0,Medium,282315.6,0
2020-03-26,383880,1268341.2,892897.6,16.8,810628.0,normal,192360.0,64.4,240321.19999999998,49946.4,1120,396519.2,21280,0,187146.4,280000.0,Salary,608190.8,Transportation,Positive,14448.0,Medium,375443.6,0
2020-04-25,476280,1248072.0,961881.2,75.60000000000001,679576.7999999999,normal,178360.0,140.0,11452.0,70980.0,840,382312.0,26320,0,127755.59999999999,465063.2,Salary,262049.19999999998,Groceries,Positive,15624.0,Medium,286190.8,0
2020-05-25,325920,1218324.8,743685.6,58.8,1024578.8,normal,203840.0,168.0,112210.0,156615.2,2240,6311.2,16520,280,117622.4,665478.8,Freelance,102004.0,Insurance,Positive,7896.0,Medium,474639.2,0
2020-06-24,414960,1932389.2000000002,566291.6,89.60000000000001,424354.0,recession,183400.0,123.2,88068.4,67536.0,1680,320966.8,21560,0,170455.6,589251.6,Salary,339869.6,Investments,Positive,1232.0,Low,1366097.6,280
2020-07-24,378280,703382.4,573714.4,95.2,832493.2000000001,normal,217000.0,151.20000000000002,120542.8,119915.59999999999,1120,402701.60000000003,23800,0,57688.4,733056.7999999999,Mixed,552442.8,Investments,Neutral,19376.0,Low,129668.0,0
2020-08-23,455840,1010520.0,1039418.8,28.0,856867.2,inflation,192920.0,123.2,114223.2,184926.0,1400,322705.6,7000,0,143194.80000000002,500516.8,Salary,363456.8,Dining Out,Positive,1092.0,Low,0.0,0
2020-09-22,438480,441280.0,970855.2000000001,19.6,795379.2,normal,178360.0,168.0,113733.2,110639.2,1400,517263.6,26320,280,144589.19999999998,769963.6,Salary,523731.60000000003,Transportation,Positive,21952.0,Low,0.0,0
2020-10-22,404040,1170878.8,816043.2000000001,72.8,801813.6,recession,218120.0,117.6,151874.8,160683.6,280,381584.0,5600,0,135125.19999999998,612127.6,Mixed,333256.0,Groceries,Positive,8820.0,Low,354835.6,0
2020-11-21,281960,1223644.8,329985.6,39.2,869780.8,normal,194320.0,89.60000000000001,184217.59999999998,85190.0,840,473166.4,18760,0,139168.4,600854.7999999999,Salary,226814.0,Groceries,Negative,7364.0,Low,893659.2,280
2020-12-21,512120,406579.6,874344.7999999999,75.60000000000001,820702.4,normal,204680.0,86.8,148355.2,256110.4,1400,315840.0,6720,0,94687.6,641617.2,Salary,311015.6,Transportation,Neutral,26292.0,Medium,0.0,0
2021-01-20,294840,1333796.8,945708.4,39.2,1076868.8,normal,194600.0,126.0,83815.2,117591.6,1120,225246.0,5880,0,35294.0,568517.6,Salary,271566.4,Healthcare,Negative,9268.0,Medium,388088.39999999997,0
2021-02-19,497560,894471.2,842206.4,50.4,422192.39999999997,inflation,192360.0,137.2,91019.59999999999,60275.600000000006,1960,365148.0,17920,0,181126.4,448198.8,Salary,126492.8,Transportation,Neutral,11872.0,Medium,52264.799999999996,0
2021-03-21,355880,730626.4,921009.6000000001,70.0,927827.6,recession,200480.0,98.0,96723.2,61776.4,1960,241035.2,10360,0,149912.0,788418.4,Salary,175014.0,Rent,Positive,15820.0,Medium,0.0,0
2021-04-20,542360,1404244.8,940500.3999999999,36.4,781536.0,normal,178080.0,75.60000000000001,74712.4,138983.6,280,218523.2,17920,0,71234.8,420674.80000000005,Salary,490593.6,Education,Negative,4060.0,Low,463744.4,0
2021-05-20,301560,1116973.2,638887.2,50.4,897201.2,normal,183400.0,86.8,98170.8,170979.19999999998,1680,348367.60000000003,18200,0,100847.6,528810.7999999999,Salary,516149.2,Entertainment,Positive,23044.0,Low,478086.0,0
2021-06-19,444640,1059052.4,501748.8,84.0,774040.3999999999,recession,199640.0,131.6,191660.0,7243.6,560,411003.6,14000,0,115416.0,337601.60000000003,Salary,320572.0,Healthcare,Positive,11088.0,High,557303.6,0
2021-07-19,414680,1026992.4,929882.8,75.60000000000001,811739.6000000001,recession,181160.0,95.2,130972.8,112260.40000000001,280,201994.8,22120,0,135525.6,743072.4,Salary,445998.0,Insurance,Neutral,24472.0,Medium,97109.59999999999,0
2021-08-18,481600,1058696.8,415934.4,72.8,819518.0,normal,198240.0,154.0,121752.4,8870.4,1120,229986.4,10640,0,244728.4,280000.0,Salary,472550.4,Investments,Positive,18676.0,Low,642762.4,0
2021-09-17,423640,994025.2000000001,627670.3999999999,56.0,806237.6,normal,164360.0,95.2,195319.6,242284.0,280,85450.40000000001,12600,0,156886.8,807752.4,Salary,264079.2,Transportation,Positive,24640.0,Medium,366354.80000000005,0
2021-10-17,378840,1590083.5999999999,722058.4,67.2,997973.2000000001,inflation,186480.0,92.4,33569.2,108768.79999999999,840,192799.6,27440,0,124437.6,633766.0,Salary,206010.0,Education,Neutral,9828.0,Medium,868025.2000000001,0
2021-11-16,306600,1042750.8,827212.4,75.60000000000001,717886.4,normal,174720.0,120.39999999999999,146244.0,49260.4,1960,394942.8,22120,0,132773.2,625828.0,Salary,231490.0,Dining Out,Positive,7308.0,Medium,215538.4,0
2021-12-16,358400,758830.8,745550.3999999999,50.4,771744.4,normal,189280.0,67.2,192122.0,150155.6,1400,151407.2,14000,0,147786.8,757909.6000000001,Salary,364828.8,Rent,Positive,7420.0,Medium,13280.4,0
2022-01-15,436800,1444086.0,1117894.4,81.19999999999999,830709.6000000001,inflation,196280.0,58.8,74628.4,163791.6,1680,323848.0,22680,0,189212.8,472208.8,Salary,307120.8,Healthcare,Positive,1652.0,Medium,326191.60000000003,0
2022-02-14,483280,1606432.8,749646.7999999999,95.2,683275.6,inflation,189560.0,165.2,113346.8,0.0,2240,242040.4,6720,0,178693.2,747068.0,Freelance,280081.2,Dining Out,Positive,17780.0,Medium,856786.0,280
2022-03-16,435400,520265.19999999995,1260873.5999999999,16.8,779184.0,recession,174440.0,56.0,69193.6,16206.400000000001,280,72066.4,26320,0,58433.2,487152.39999999997,Salary,347121.60000000003,Transportation,Positive,11844.0,Low,0.0,0
2022-04-15,355880,1399266.4000000001,649591.6,50.4,595994.0,inflation,183400.0,33.6,124415.2,33255.6,1680,252392.0,13160,0,48994.399999999994,811210.3999999999,Salary,178346.0,Groceries,Positive,12432.0,Low,749674.7999999999,280
2022-05-15,395640,799164.7999999999,460706.4,22.400000000000002,700624.4,normal,204400.0,145.6,197988.0,73430.0,840,445146.8,18760,0,187776.4,766494.4,Salary,376916.4,Healthcare,Negative,5040.0,Medium,338458.39999999997,0
2022-06-14,468440,1059018.8,714417.2,100.8,640617.6,normal,210000.0,39.2,226234.4,70215.6,2520,339802.39999999997,22960,0,168014.0,781328.8,Salary,262026.8,Groceries,Negative,17192.0,Low,344601.60000000003,0
2022-07-14,484400,1069297.6,1017847.6,72.8,932652.0,normal,203280.0,137.2,179382.0,106741.6,1400,548324.0,15400,0,173370.4,989660.0,Salary,431804.80000000005,Entertainment,Neutral,23884.0,High,51450.0,0
2022-08-13,362040,756254.7999999999,1123340.4,36.4,750142.4,recession,191240.0,145.6,187303.2,150564.4,280,312155.19999999995,20160,0,135245.6,837407.2,Salary,341345.19999999995,Groceries,Positive,11032.0,Medium,0.0,0
2022-09-12,503440,1060136.0,566818.0,84.0,865393.2000000001,recession,198800.0,165.2,98672.0,0.0,1400,430096.8,20720,0,165146.8,488065.19999999995,Salary,396916.8,Entertainment,Positive,15736.0,High,493318.0,0
2022-10-12,282520,1110057.2,793721.6,30.8,568649.2000000001,normal,193760.0,151.20000000000002,115203.2,116284.0,1960,198730.0,8960,0,75616.8,796563.6,Salary,316850.8,Dining Out,Negative,5096.0,Low,316335.6,0
2022-11-11,448560,673598.8,1277438.4,36.4,826700.0,recession,207480.0,162.39999999999998,163671.19999999998,135413.6,560,0.0,18200,0,230689.19999999998,732989.6000000001,Mixed,439885.6,Entertainment,Positive,12852.0,Low,0.0,0
2022-12-11,458640,810054.0,940660.0,103.6,788835.6,normal,176400.0,123.2,117334.0,69529.59999999999,560,384916.0,27440,0,155268.4,554008.0,Salary,475540.8,Utilities,Negative,26180.0,High,0.0,0
2023-01-10,408520,665232.4,1072612.8,44.800000000000004,756705.6,recession,215600.0,156.8,105814.8,31872.399999999998,2520,514438.39999999997,26880,0,168638.4,639478.0,Freelance,515410.0,Insurance,Positive,13216.0,Medium,0.0,0
2023-02-09,308280,1117272.8,956928.0,81.19999999999999,662662.0,normal,204120.0,134.4,210271.6,9046.800000000001,1680,247741.19999999998,9800,0,180838.0,280000.0,Salary,409600.8,Insurance,Negative,27412.0,Low,160344.8,0
2023-03-11,430920,919545.2000000001,1213380.0,78.4,975352.0,normal,206080.0,140.0,307311.2,0.0,1400,244260.80000000002,19880,0,238170.80000000002,943821.2,Salary,384566.0,Healthcare,Negative,27244.0,Medium,0.0,0
2023-04-10,319200,1219366.4000000001,853339.2,109.2,999877.2,normal,192920.0,42.0,223714.4,162148.0,2240,136407.6,7280,0,94267.6,770907.2,Salary,349162.8,Entertainment,Neutral,3976.0,Medium,366027.2,0
2023-05-10,551040,1020762.4,831065.2000000001,92.4,825745.2000000001,normal,208880.0,84.0,159832.40000000002,42602.0,280,562293.2000000001,21280,0,218125.6,525338.8,Salary,385089.6,Dining Out,Neutral,24752.0,High,189697.2,0
2023-06-09,559720,1323963.2,503459.6,75.60000000000001,862878.8,normal,211400.0,117.6,133532.0,104700.40000000001,1120,232870.4,24360,0,81160.8,723324.0,Salary,440423.2,Entertainment,Positive,14056.0,Low,820503.6,0
2023-07-09,347760,1801833.5999999999,1421756.0,19.6,730030.0,normal,224560.0,95.2,232122.8,0.0,2520,458309.6,21000,0,193634.0,734988.8,Salary,473401.60000000003,Education,Positive,9912.0,Low,380077.60000000003,0
2023-08-08,412720,793892.4,979151.6,19.6,813705.2000000001,recession,161840.0,131.6,319888.8,176447.59999999998,1400,141002.4,13720,0,89432.0,870312.8,Salary,461123.6,Entertainment,Positive,12712.0,Low,0.0,0
2023-09-07,348600,758724.4,516048.39999999997,19.6,715528.8,inflation,197680.0,151.20000000000002,295145.19999999995,0.0,2240,207446.4,24640,0,187084.8,620516.4,Salary,114214.8,Investments,Negative,8736.0,Low,242676.0,0
2023-10-07,495600,882548.8,692342.0,42.0,595974.4,normal,183680.0,33.6,222826.8,54502.0,560,322686.0,8120,0,36694.0,504571.2,Salary,433910.4,Entertainment,Positive,8176.0,High,190206.8,0
2023-11-06,531160,1191111.6,575610.0,98.0,910935.2000000001,normal,180880.0,156.8,117698.0,133565.6,2240,190976.8,24360,0,194020.4,561635.2,Salary,282058.0,Dining Out,Positive,8036.0,Low,615501.6,0
2019-01-01,379400,1148344.4,848400.0,53.2,921992.4,normal,190400.0,67.2,69776.0,166692.40000000002,1680,341160.4,23520,0,266400.39999999997,709450.0,Salary,173059.6,Investments,Positive,19600.0,Low,299944.4,0
2019-01-31,319480,1234926.0,796370.3999999999,72.8,983586.7999999999,recession,192920.0,112.0,78148.0,25482.800000000003,1400,534273.6,17360,0,152353.6,661600.8,Salary,404605.6,Rent,Negative,7112.0,Low,438555.6,0
2019-03-02,374640,982203.6,1014048.0,92.4,790924.4,normal,185920.0,126.0,131398.4,26070.8,2520,359738.39999999997,24920,0,129152.8,668897.6,Salary,508292.39999999997,Transportation,Positive,26348.0,High,0.0,0
2019-04-01,296520,1339903.5999999999,1118880.0,72.8,622356.0,normal,189840.0,50.4,181098.4,131863.2,1400,197565.2,23800,280,106545.59999999999,571790.7999999999,Salary,189058.80000000002,Investments,Negative,19768.0,Medium,221023.6,0
2019-05-01,407680,1173841.2,975329.6000000001,58.8,508373.6,normal,203560.0,151.20000000000002,191744.0,99621.20000000001,1400,327664.4,18200,0,143133.2,424905.6,Salary,463573.6,Groceries,Positive,27384.0,Medium,198511.6,0
2019-05-31,537320,1095127.6,678115.2000000001,70.0,897117.2,normal,201880.0,131.6,152835.2,119420.0,1120,275769.2,26320,0,141674.4,619584.0,Mixed,351702.39999999997,Utilities,Positive,15008.0,Low,417012.39999999997,0
2019-06-30,479640,1081558.8,1178982.0,106.4,1036201.6,normal,192360.0,165.2,143838.80000000002,97820.8,1400,259159.6,9240,0,128010.40000000001,629078.8,Salary,587440.0,Insurance,Positive,27048.0,Low,0.0,0
2019-07-30,452760,559311.2,1070151.5999999999,84.0,688741.2,normal,176400.0,42.0,212030.0,113019.2,1120,84674.8,8400,0,127890.0,951042.4,Freelance,209554.8,Insurance,Negative,2800.0,Low,0.0,0
2019-08-29,471240,1165404.8,775345.2000000001,81.19999999999999,586843.6,normal,189560.0,142.8,83022.8,20518.4,1120,257905.2,15120,0,44273.6,660461.2,Freelance,295481.2,Dining Out,Positive,26376.0,High,390059.6,0
2019-09-28,462000,1185710.4000000001,892357.2,112.0,788496.7999999999,normal,200200.0,42.0,146375.6,157150.0,2520,421990.8,27160,0,148962.8,561506.4,Mixed,620211.2,Investments,Neutral,10080.0,Low,293353.2,0
2019-10-28,309120,584528.0,587904.7999999999,28.0,891279.2,normal,213080.0,44.800000000000004,222210.80000000002,152311.6,560,220222.8,23520,0,175882.0,667693.6,Freelance,342683.6,Groceries,Positive,17584.0,High,0.0,0
2019-11-27,516040,1121887.2,709844.7999999999,75.60000000000001,887650.3999999999,normal,189840.0,103.6,98904.40000000001,7033.6,2520,222275.2,20440,0,13188.0,810443.2000000001,Salary,453241.60000000003,Transportation,Negative,18788.0,Low,412042.39999999997,0
2019-12-27,453880,1030526.0,1131821.5999999999,75.60000000000001,978835.2000000001,recession,184800.0,95.2,69988.8,99565.2,1960,130583.6,12880,0,213634.4,558812.8,Salary,397404.0,Insurance,Negative,25508.0,Low,0.0,0
2020-01-26,428680,1204100.7999999998,650974.7999999999,103.6,636882.4,inflation,182560.0,44.800000000000004,132199.19999999998,20143.2,280,415570.4,15680,0,194661.6,415587.2,Salary,352648.8,Transportation,Neutral,19432.0,Low,553126.0,0
2020-02-25,374920,1331954.4,922972.4,58.8,990124.7999999999,normal,186760.0,159.6,230367.2,81376.4,1400,210924.0,25480,0,168588.0,605648.4,Salary,371352.8,Education,Positive,9660.0,Medium,408982.0,0
2020-03-26,346640,874400.8,611536.7999999999,19.6,619438.4,inflation,173880.0,142.8,202137.59999999998,119187.6,1960,41238.4,9800,0,159745.6,670717.6,Salary,339432.8,Healthcare,Negative,12236.0,Low,262864.0,0
2020-04-25,291200,1042465.2000000001,457237.2,92.4,758385.6,normal,194600.0,42.0,256471.6,97972.0,2520,0.0,14560,0,189739.19999999998,970785.2000000001,Salary,315767.2,Healthcare,Positive,12040.0,Low,585228.0,0
2020-05-25,474880,1016584.7999999999,1195681.2,50.4,752964.7999999999,normal,185640.0,70.0,241312.40000000002,227144.4,280,342795.6,8400,0,192259.19999999998,584396.4,Salary,541010.4,Dining Out,Positive,13636.0,Low,0.0,0
2020-06-24,336840,929524.4,1002596.0,19.6,883904.0,normal,195720.0,44.800000000000004,209319.6,122343.2,1120,305328.8,11200,0,235382.0,589901.2,Salary,352349.2,Investments,Negative,10892.0,High,0.0,0
2020-07-24,504840,950748.4,1202891.2,25.2,928995.2000000001,normal,205520.0,100.8,204769.6,185894.8,840,285818.39999999997,18480,0,98254.8,608020.0,Salary,174434.4,Transportation,Positive,17640.0,Medium,0.0,0
2020-08-23,294000,1391261.2,697012.4,86.8,605690.3999999999,normal,201600.0,47.6,152569.19999999998,213617.59999999998,840,449240.4,19320,0,138986.4,360469.2,Salary,215378.80000000002,Utilities,Neutral,23688.0,Medium,694248.8,280
2020-09-22,359800,910649.6000000001,1165592.4,36.4,682959.2,recession,225120.0,117.6,82076.4,118456.8,1960,286274.8,18760,0,175089.6,576895.2000000001,Salary,239218.0,Groceries,Neutral,3584.0,Low,0.0,0
2020-10-22,308840,1295714.0,978196.7999999999,81.19999999999999,724043.6,inflation,186760.0,162.39999999999998,196336.0,186737.59999999998,1680,164631.6,12600,0,143183.6,645612.8,Freelance,357422.8,Entertainment,Positive,23520.0,Low,317517.2,0
2020-11-21,489440,1173183.2,949281.2,39.2,774326.0,normal,194320.0,128.8,97829.2,150763.2,1120,36761.2,7000,0,128102.8,638400.0,Salary,472732.39999999997,Healthcare,Positive,14252.0,High,223902.0,0
2020-12-21,476280,1301893.5999999999,1066662.8,75.60000000000001,781516.4,normal,183400.0,70.0,117093.2,79497.6,840,439432.0,10360,0,62392.4,667777.6,Salary,399336.0,Investments,Neutral,26264.0,Low,235230.80000000002,0
2021-01-20,558320,1287274.8,986958.0,106.4,780161.2,recession,201600.0,114.8,38418.8,134453.2,280,104473.6,10640,0,185228.4,417342.8,Freelance,400002.39999999997,Insurance,Negative,2828.0,Low,300316.8,0
2021-02-19,327880,1408626.8,779536.7999999999,92.4,659657.6,inflation,185920.0,103.6,183596.0,167865.6,2240,107296.0,13160,280,154100.80000000002,628574.7999999999,Salary,346346.0,Rent,Negative,19824.0,Low,629090.0,0
2021-03-21,283080,957443.2000000001,1163926.4000000001,16.8,917280.0,normal,201880.0,100.8,175336.0,0.0,1960,339393.6,25480,0,162313.2,397096.0,Salary,315638.39999999997,Rent,Negative,25396.0,Medium,0.0,0
2021-04-20,486920,1550399.2000000002,1121531.5999999999,103.6,773416.0,recession,182000.0,117.6,111230.0,164379.6,1400,138457.2,17080,0,141708.0,303819.6,Salary,535656.7999999999,Insurance,Positive,15512.0,High,428867.60000000003,0
2021-05-20,442680,286837.60000000003,699664.0,89.60000000000001,667027.2,recession,184800.0,61.6,146050.80000000002,29285.2,840,136869.6,6160,0,73642.8,537339.6,Salary,311735.19999999995,Dining Out,Neutral,1708.0,Low,0.0,0
2021-06-19,481880,633841.6,568066.7999999999,84.0,629823.6,normal,182560.0,151.20000000000002,208625.2,132431.6,1680,338377.2,11480,0,98450.8,605654.0,Salary,309002.39999999997,Education,Negative,10360.0,Low,65774.8,0
2021-07-19,332360,907107.6,1200043.5999999999,30.8,879771.2,normal,189840.0,159.6,146703.2,92668.79999999999,2240,409634.4,17360,0,202372.8,424600.4,Salary,351229.2,Dining Out,Positive,14700.0,Low,0.0,0
